user_id,age,location,signup_date,total_purchases,total_events
4979,46,Odonnellfurt,2025-03-08,2.0,17
4980,44,Meganmouth,2026-01-17,3.0,16
4981,44,Mariaview,2024-05-18,5.0,18
4982,49,Aaronfurt,2025-10-12,7.0,19
4983,31,South Melindatown,2024-10-17,4.0,22
4984,45,Jacksonville,2024-04-22,4.0,16
4985,36,North Juan,2025-10-04,6.0,18
4986,55,Bryceborough,2024-03-11,9.0,25
4987,30,Lake Jasontown,2025-02-01,6.0,25
4988,49,East Paul,2025-11-19,7.0,26
4989,41,North Julie,2025-01-21,7.0,19
4990,43,South James,2024-04-09,6.0,18
4991,42,Nicholasview,2025-11-25,8.0,29
4992,41,New Danielshire,2024-06-27,8.0,26
4993,59,Morganshire,2024-10-20,6.0,27
4994,23,West Michael,2024-08-31,7.0,19
4995,39,Paulmouth,2024-03-11,6.0,16
4996,58,Port Timothy,2025-10-11,6.0,22
4997,55,Lake David,2024-12-21,4.0,19
4998,29,South Carolyn,2024-06-01,5.0,14
4999,42,Sotoside,2024-11-27,2.0,25
5000,60,Port Ashley,2024-06-04,10.0,18
5001,33,Hillbury,2024-10-12,5.0,19
5002,41,New James,2024-07-08,2.0,17
5003,53,Jonesport,2025-09-18,3.0,18
5004,37,Port Jessica,2025-07-14,4.0,18
5005,39,Hoganmouth,2024-04-27,7.0,15
5006,49,North Joshua,2024-06-13,5.0,15
5007,32,North Brandon,2024-12-10,2.0,8
5008,29,East Tanyaville,2026-02-01,3.0,19
5009,42,West Michellehaven,2025-08-14,5.0,15
5010,56,West Rickyfurt,2024-05-09,11.0,31
5011,36,Lake William,2024-05-13,4.0,26
5012,48,Kevinton,2025-04-24,5.0,24
5013,51,Heatherside,2025-01-26,4.0,20
5014,42,Richardville,2024-04-18,8.0,21
5015,41,Jenningschester,2025-12-18,5.0,23
5016,37,Angelaberg,2024-12-09,5.0,20
5017,29,Lake Lisatown,2024-04-21,5.0,21
5018,47,Port David,2026-02-25,2.0,19
5019,57,East Cristianport,2025-06-09,4.0,22
5020,30,Kimberlystad,2024-10-11,6.0,27
5021,19,New Tina,2024-10-06,5.0,21
5022,42,New Nichole,2025-12-20,7.0,26
5023,39,Christinehaven,2024-09-20,5.0,21
5024,39,East Melissa,2024-12-23,4.0,16
5025,46,Anthonyfurt,2024-04-01,3.0,18
5026,32,Port Sarah,2025-03-26,4.0,21
5027,55,Melissaburgh,2025-08-14,4.0,23
5028,43,Wilcoxtown,2025-12-24,4.0,23
5029,47,Lake Patrickville,2024-06-12,5.0,22
5030,30,New Lori,2024-06-24,5.0,19
5031,18,Anthonystad,2025-09-05,5.0,19
5032,48,Lake Garymouth,2025-02-03,5.0,15
5033,18,Wrightfort,2025-11-07,6.0,24
5034,24,East Rebecca,2026-02-17,5.0,26
5035,35,Brianshire,2025-06-18,8.0,30
5036,27,West Elizabethstad,2024-09-18,6.0,22
5037,29,West Ashley,2025-12-21,2.0,17
5038,25,Gallegosborough,2025-09-01,6.0,12
5039,53,Youngshire,2025-12-16,4.0,16
5040,55,Gracefurt,2024-11-01,1.0,22
5041,37,Thomasmouth,2025-11-17,6.0,21
5042,49,East Austin,2025-08-21,7.0,29
5043,24,Kathyshire,2024-10-18,2.0,21
5044,27,New Jenniferside,2025-07-13,2.0,14
5045,19,Cohenbury,2025-07-27,6.0,27
5046,49,Lake Trevorport,2025-07-05,6.0,16
5047,24,Nicoleport,2025-10-08,6.0,19
5048,18,East Tyler,2025-05-15,5.0,27
5049,47,Fitzpatrickside,2024-04-01,4.0,18
5050,51,East Ericaborough,2026-01-25,4.0,17
5051,29,Amyport,2026-01-11,5.0,24
5052,29,Simmonsfurt,2025-08-14,11.0,19
5053,48,South Susanshire,2025-12-01,7.0,19
5054,45,Stephenmouth,2025-06-17,6.0,24
5055,57,Garciabury,2025-01-05,1.0,17
5056,42,Port Michaelmouth,2025-03-30,7.0,23
5057,56,Frankchester,2026-02-05,3.0,18
5058,40,Robertsstad,2024-06-10,4.0,20
5059,43,Lambville,2024-03-13,9.0,22
5060,25,Espinozastad,2024-10-05,7.0,16
5061,41,South Richard,2025-08-13,4.0,18
5062,52,Rebeccaberg,2025-01-06,5.0,22
5063,48,Wilsonberg,2025-04-19,7.0,20
5064,36,West Jasontown,2024-10-11,7.0,25
5065,44,North Susanton,2025-07-24,7.0,21
5066,40,Anthonyfurt,2025-03-27,1.0,13
5067,20,Sherrymouth,2025-11-20,9.0,23
5068,27,Johnsonhaven,2024-11-26,8.0,23
5069,52,Michelleton,2025-06-16,1.0,20
5070,21,Smithview,2025-02-25,2.0,20
5071,39,Lake Janetton,2025-11-18,7.0,27
5072,60,Bethside,2025-12-29,2.0,16
5073,43,Lake Leviside,2025-02-14,2.0,23
5074,50,Port Gailside,2026-02-23,5.0,19
5075,29,West Sherriside,2025-11-20,5.0,16
5076,21,Kevinfurt,2025-09-21,5.0,21
5077,30,East Jessica,2024-10-23,5.0,17
5078,33,Teresafort,2025-06-23,3.0,18
5079,50,West Ryanside,2025-11-06,3.0,22
5080,38,Websterville,2025-10-22,5.0,19
5081,25,East Matthew,2025-02-11,11.0,29
5082,44,Karlburgh,2026-01-16,3.0,16
5083,23,Barkerberg,2025-10-20,1.0,19
5084,44,West Robert,2024-04-07,4.0,14
5085,20,Howardburgh,2025-08-10,4.0,11
5086,55,Port Michael,2026-01-13,5.0,19
5087,46,Lake Colleenview,2025-08-20,3.0,21
5088,34,Russellland,2024-11-02,5.0,20
5089,21,Christinamouth,2024-12-22,6.0,17
5090,28,Morganmouth,2024-07-18,4.0,19
5091,26,Port Edward,2024-11-04,3.0,22
5092,36,Heidimouth,2025-04-22,4.0,18
5093,59,East Brianna,2025-12-01,2.0,18
5094,22,Troyton,2025-10-31,8.0,25
5095,25,Nicoletown,2024-04-15,5.0,16
5096,32,South Georgeland,2024-09-13,2.0,21
5097,35,West Brad,2024-12-21,6.0,12
5098,33,Wesleymouth,2026-01-08,6.0,18
5099,25,West Amandaland,2025-01-18,5.0,16
5100,41,New Karenfurt,2025-05-01,7.0,26
5101,35,Tyronetown,2025-07-07,1.0,20
5102,22,Smithborough,2026-01-14,5.0,19
5103,53,South Daniel,2025-01-14,5.0,20
5104,56,East Nicole,2025-09-04,4.0,20
5105,57,Gonzalesborough,2025-12-05,2.0,16
5106,44,Burtonshire,2025-11-04,3.0,16
5107,60,Leeborough,2026-02-04,8.0,22
5108,48,Port Lynn,2024-05-18,2.0,25
5109,55,Anneville,2025-01-15,4.0,18
5110,26,West Kathy,2024-08-05,7.0,21
5111,23,Port Nancytown,2025-02-02,4.0,22
5112,57,Jerryton,2025-07-02,5.0,25
5113,20,South Matthew,2024-05-02,8.0,32
5114,43,Stephanieshire,2025-03-11,5.0,22
5115,36,Freybury,2026-01-07,7.0,21
5116,37,Jeremyport,2025-07-09,4.0,27
5117,22,Bakerstad,2025-04-10,11.0,27
5118,27,Ramirezside,2026-02-08,5.0,25
5119,21,Coreychester,2024-11-24,6.0,21
5120,35,Kington,2025-11-17,5.0,23
5121,53,West Erikaberg,2024-04-12,3.0,17
5122,50,East Kathleenmouth,2025-03-26,3.0,15
5123,28,Port David,2024-05-24,3.0,15
5124,46,Charlesbury,2025-04-21,7.0,19
5125,32,West Collinside,2025-07-20,7.0,17
5126,47,Barrville,2025-07-25,5.0,23
5127,34,South Michelleshire,2025-12-28,6.0,19
5128,51,Tammystad,2024-03-21,3.0,17
5129,47,Marieview,2024-07-17,5.0,20
5130,27,North Johnathanmouth,2024-07-15,10.0,24
5131,51,Christinefurt,2024-10-20,4.0,18
5132,36,Amyview,2024-09-13,4.0,18
5133,25,Thomashaven,2025-02-14,4.0,14
5134,38,Michelleshire,2024-11-23,4.0,18
5135,49,Kristyshire,2024-09-27,9.0,26
5136,22,Heatherborough,2024-07-27,2.0,13
5137,60,Stephanieshire,2025-05-10,7.0,32
5138,22,Phillipsfort,2024-09-29,3.0,17
5139,55,Danielsmouth,2026-03-09,7.0,28
5140,48,East Travisborough,2024-04-01,4.0,26
5141,42,Lake Jason,2024-11-10,0.0,15
5142,27,Christianfurt,2024-05-07,5.0,22
5143,42,West Joefort,2025-07-31,3.0,16
5144,28,Michaelfort,2024-11-12,4.0,19
5145,54,Adamborough,2025-08-18,5.0,21
5146,33,East Saraville,2024-12-29,5.0,18
5147,54,Lake Feliciaburgh,2026-01-05,3.0,16
5148,31,Whiteview,2024-05-18,6.0,17
5149,53,Tonyville,2025-02-19,4.0,23
5150,45,Sanchezchester,2024-12-04,5.0,19
5151,57,Reynoldston,2026-01-21,2.0,14
5152,56,South Travis,2024-10-16,3.0,20
5153,49,Lake Lindaborough,2024-09-17,7.0,16
5154,59,Lopezshire,2024-12-30,4.0,14
5155,48,Fischermouth,2024-09-21,2.0,13
5156,21,Farmerhaven,2025-03-21,5.0,12
5157,48,North Gregory,2025-10-01,3.0,10
5158,30,North William,2024-08-12,2.0,12
5159,30,North Julieberg,2025-08-27,2.0,18
5160,30,Lake Devin,2025-12-29,9.0,21
5161,36,New Andrew,2025-03-03,6.0,23
5162,49,Lake Mary,2024-08-27,7.0,20
5163,28,West Thomasside,2024-09-15,5.0,18
5164,33,West Annettemouth,2025-08-18,4.0,20
5165,60,Martinmouth,2025-07-22,4.0,20
5166,30,Lake Teresa,2025-04-18,5.0,16
5167,25,South Matthewton,2025-10-14,3.0,16
5168,51,Velazquezville,2025-05-06,5.0,16
5169,19,Lake Julia,2025-03-08,8.0,25
5170,44,North Brittanyberg,2025-01-11,5.0,18
5171,41,Johnsonhaven,2025-02-14,9.0,22
5172,56,East Samantha,2024-07-07,4.0,19
5173,60,New Alyssaberg,2024-11-15,6.0,21
5174,36,Marissatown,2025-06-21,6.0,25
5175,46,Kylefurt,2024-11-10,7.0,20
5176,28,North Jason,2025-06-17,4.0,17
5177,58,East Douglasmouth,2025-09-30,4.0,20
5178,24,New Carolynport,2025-08-05,6.0,14
5179,18,Ericburgh,2025-06-17,5.0,17
5180,57,Smithshire,2025-02-05,5.0,18
5181,31,South Andres,2025-01-29,5.0,26
5182,35,South William,2025-05-04,7.0,18
5183,23,West Tyler,2025-08-29,9.0,23
5184,37,Davischester,2025-02-25,4.0,20
5185,51,South Monica,2024-08-03,7.0,22
5186,31,South Janet,2025-02-02,4.0,18
5187,24,Zacharyside,2025-09-29,3.0,17
5188,49,Vegahaven,2025-07-07,4.0,19
5189,51,Joyceborough,2026-02-27,3.0,17
5190,31,Debrashire,2025-12-10,5.0,15
5191,58,Port Joshuahaven,2024-07-08,8.0,21
5192,27,Robinsonberg,2025-05-05,4.0,19
5193,39,Phamhaven,2024-05-03,5.0,18
5194,59,Dawnside,2026-02-16,4.0,25
5195,43,North Christinaton,2025-05-27,6.0,17
5196,20,Port Elizabethville,2025-09-24,5.0,28
5197,28,Port Julieton,2026-02-20,5.0,23
5198,54,New Ariel,2024-12-13,4.0,18
5199,42,East Scottville,2025-06-15,7.0,20
5200,53,East Jamie,2024-08-21,3.0,24
5201,58,Julieberg,2026-01-04,10.0,23
5202,29,Cindymouth,2024-10-06,3.0,20
5203,36,East Susan,2024-05-21,2.0,17
5204,60,Melissashire,2025-12-03,2.0,17
5205,36,East Lauraview,2024-06-06,5.0,19
5206,42,West Josephfurt,2024-07-25,6.0,22
5207,25,South Michelle,2024-11-01,3.0,19
5208,21,West Josephmouth,2025-05-07,10.0,28
5209,22,South Kevinborough,2025-09-30,7.0,25
5210,58,East Travis,2025-11-30,6.0,28
5211,48,Brownchester,2025-08-14,6.0,16
5212,27,Port Kimton,2024-11-07,5.0,20
5213,23,North Davidberg,2024-11-13,7.0,21
5214,56,Yorkhaven,2026-02-18,6.0,14
5215,60,New Johnny,2025-10-08,4.0,16
5216,53,East Rachelfurt,2024-07-14,7.0,23
5217,55,North Robert,2025-12-21,8.0,27
5218,32,Daltonview,2024-07-15,6.0,24
5219,37,Port Aaron,2026-02-16,9.0,24
5220,57,Mcconnellbury,2025-12-04,4.0,15
5221,19,Ericfurt,2025-12-22,5.0,18
5222,40,Wendyfurt,2025-02-06,8.0,25
5223,44,Jeanneland,2024-08-03,8.0,21
5224,41,North Joshuashire,2024-12-04,4.0,20
5225,41,Audreyfurt,2024-09-07,2.0,18
5226,50,South Justinmouth,2025-01-14,7.0,23
5227,60,Mollybury,2024-07-05,5.0,28
5228,36,South Maxwellbury,2026-01-08,3.0,16
5229,30,East Robert,2025-06-24,8.0,19
5230,40,Port Joseview,2024-05-27,6.0,21
5231,46,North Erinbury,2026-01-31,7.0,17
5232,29,South Laurafort,2025-06-14,2.0,20
5233,54,Martinbury,2025-10-22,9.0,20
5234,52,Hortonstad,2024-06-07,8.0,23
5235,59,North Ashley,2024-06-04,4.0,19
5236,33,South Lisa,2024-04-05,9.0,20
5237,22,West Emma,2025-04-11,11.0,27
5238,36,Lopezberg,2025-06-01,7.0,17
5239,33,East Beth,2025-08-11,2.0,14
5240,35,Lake Johnfort,2024-06-03,4.0,18
5241,28,New Kim,2024-11-27,3.0,13
5242,41,New Desireeport,2024-11-21,4.0,16
5243,59,Vanessaland,2024-10-26,5.0,21
5244,59,Port Sarahshire,2025-08-03,5.0,23
5245,50,East Jeffery,2024-12-09,6.0,27
5246,29,Deborahside,2024-09-29,1.0,11
5247,23,Hansenmouth,2026-01-03,5.0,24
5248,24,Lake Amystad,2024-05-22,1.0,11
5249,46,Lake Stephanieville,2024-11-08,8.0,20
5250,57,Joseborough,2025-02-21,7.0,20
5251,56,Mitchellchester,2024-09-24,10.0,27
5252,32,Lake Patrickmouth,2025-07-13,6.0,24
5253,30,Allenville,2026-02-12,6.0,26
5254,26,Victorberg,2025-03-05,2.0,17
5255,39,Morgantown,2025-05-20,1.0,25
5256,39,Dustinchester,2026-01-05,5.0,21
5257,44,Jennafort,2025-10-26,5.0,24
5258,54,Michealborough,2024-04-08,8.0,22
5259,51,North Stephanie,2025-03-05,4.0,15
5260,51,Portershire,2024-06-12,5.0,20
5261,28,Collinschester,2026-03-09,5.0,20
5262,34,Jasmineside,2026-02-07,8.0,19
5263,34,North Mauricebury,2024-11-09,1.0,13
5264,55,Russellchester,2024-06-05,5.0,14
5265,57,Port Charles,2025-05-26,7.0,17
5266,48,Summersberg,2025-08-06,5.0,22
5267,19,North Gina,2024-06-25,5.0,21
5268,46,Wilsonfort,2024-07-31,13.0,33
5269,49,South Caitlinchester,2024-12-28,5.0,21
5270,30,Mullenhaven,2025-07-09,5.0,21
5271,39,New Jeremyhaven,2024-10-03,5.0,19
5272,51,Lucasfort,2024-05-13,5.0,18
5273,35,Port Williamton,2024-07-21,7.0,23
5274,37,Lake Donaldmouth,2025-12-11,2.0,15
5275,25,North Alan,2024-04-17,6.0,15
5276,57,North Jeremystad,2025-07-14,3.0,18
5277,46,Carpentermouth,2025-01-01,5.0,18
5278,45,Port Michelleburgh,2025-11-29,3.0,28
5279,18,Lake Douglasfort,2024-03-29,3.0,13
5280,57,Hartmanland,2025-04-22,6.0,21
5281,36,Danielleside,2025-06-14,7.0,18
5282,37,Butlerport,2025-07-14,7.0,21
5283,48,Patriciatown,2025-05-19,5.0,16
5284,47,South Cameron,2025-05-24,10.0,25
5285,35,Scottport,2024-07-17,6.0,17
5286,23,North Patricia,2026-03-06,4.0,20
5287,46,Stevensonbury,2024-12-29,6.0,21
5288,44,Annechester,2024-06-13,6.0,23
5289,25,East Michael,2024-08-21,5.0,19
5290,22,Fletcherberg,2024-03-23,3.0,18
5291,57,Harrisview,2025-04-28,7.0,30
5292,58,Vegaton,2025-01-10,7.0,18
5293,25,Jenniferton,2024-04-21,7.0,19
5294,43,Angelaberg,2025-09-05,8.0,23
5295,28,Quinnfort,2025-04-19,5.0,15
5296,58,New Angela,2025-11-04,8.0,25
5297,29,Medinaview,2024-12-21,3.0,18
5298,47,Brendanhaven,2024-03-27,7.0,21
5299,52,Amyhaven,2025-06-01,5.0,14
5300,32,Amandaland,2025-06-05,5.0,19
5301,49,Pereztown,2024-10-24,5.0,18
5302,46,Lake Anthonymouth,2026-02-18,4.0,17
5303,43,North Stephanieshire,2024-10-28,3.0,20
5304,30,South Morganland,2025-08-15,6.0,20
5305,31,Michaelside,2024-09-25,6.0,20
5306,33,Amyfurt,2024-03-29,3.0,21
5307,40,Port Benjamin,2025-03-20,5.0,19
5308,21,Wilsonmouth,2025-06-16,5.0,14
5309,20,New Ralphburgh,2026-03-09,2.0,19
5310,39,Brooksburgh,2024-06-04,9.0,25
5311,32,Jenniferchester,2025-02-12,9.0,28
5312,50,Ericstad,2025-12-08,3.0,16
5313,35,Carlview,2024-09-05,11.0,26
5314,38,Aaronfort,2025-04-14,6.0,17
5315,52,North Jodi,2026-02-02,5.0,15
5316,37,Lake David,2025-06-08,4.0,22
5317,41,Calebmouth,2025-09-29,6.0,28
5318,60,East Kyleburgh,2025-10-12,4.0,29
5319,35,Cassandrahaven,2025-12-07,2.0,18
5320,26,Lake Angela,2025-01-10,7.0,20
5321,31,Briannaburgh,2024-07-21,4.0,14
5322,30,New Amy,2025-01-13,8.0,26
5323,23,Morrisport,2026-01-23,4.0,13
5324,60,Huertaview,2025-12-21,4.0,17
5325,46,Lake Marilyn,2024-10-07,0.0,21
5326,41,Tinaberg,2024-09-15,3.0,12
5327,31,Katherinefurt,2024-03-31,3.0,15
5328,59,Fordshire,2024-09-05,4.0,19
5329,33,Thomasfort,2025-01-24,5.0,15
5330,51,Brennanfort,2025-03-31,3.0,18
5331,34,Port Randallmouth,2025-12-15,5.0,19
5332,48,Stuartberg,2025-09-28,11.0,28
5333,59,Port Pamelamouth,2025-05-23,6.0,20
5334,53,Alisonside,2025-08-07,6.0,17
5335,26,Roseborough,2025-05-17,8.0,24
5336,35,Brittanyborough,2024-03-29,6.0,24
5337,57,North Carrie,2024-11-27,6.0,15
5338,49,Kramerfort,2024-11-09,2.0,10
5339,35,South George,2025-10-08,8.0,22
5340,60,Margaretmouth,2025-04-10,5.0,21
5341,36,Ramosview,2025-10-06,4.0,18
5342,30,South Theresa,2024-07-23,1.0,19
5343,59,Wardchester,2025-05-23,7.0,17
5344,56,Port Stevenshire,2024-11-26,8.0,29
5345,52,East Jeffreyborough,2025-05-12,9.0,32
5346,40,Port Jenniferside,2025-01-05,2.0,12
5347,38,Lake Kevinland,2025-07-28,3.0,16
5348,54,East Michelleville,2025-04-02,5.0,19
5349,21,Hunterstad,2025-10-21,2.0,22
5350,53,Colleenbury,2025-01-26,6.0,23
5351,43,Port Beth,2024-05-22,6.0,18
5352,31,Whitneyview,2025-10-27,6.0,23
5353,54,Campbellville,2024-08-12,6.0,15
5354,58,East Veronica,2025-10-09,4.0,21
5355,27,New Ashleyfort,2024-07-10,5.0,25
5356,24,Melissaside,2024-07-05,2.0,16
5357,36,Gibsonton,2026-01-24,7.0,23
5358,44,West Angela,2026-02-27,3.0,17
5359,59,Lake Robert,2025-08-08,6.0,19
5360,60,Garzaside,2025-10-04,3.0,24
5361,48,Phillipsfurt,2025-05-12,10.0,18
5362,35,Spencerview,2024-05-08,6.0,20
5363,50,Port Christopherfurt,2024-05-30,9.0,29
5364,53,Joshuastad,2025-06-13,5.0,12
5365,30,Port Matthew,2024-12-07,3.0,15
5366,24,Wilsonview,2024-04-13,3.0,13
5367,27,Danielhaven,2024-11-22,3.0,25
5368,19,Angelfort,2025-06-27,4.0,21
5369,53,South Lisaville,2024-04-14,3.0,19
5370,44,Perezland,2025-05-29,8.0,32
5371,20,Marshburgh,2024-09-19,3.0,19
5372,44,North Valeriemouth,2024-03-23,5.0,8
5373,39,Michaelfurt,2024-10-20,3.0,14
5374,33,Port Charles,2026-01-08,3.0,23
5375,35,Kimberlyfurt,2024-10-14,4.0,22
5376,40,Matthewsborough,2025-05-27,7.0,20
5377,27,Nicholasland,2024-09-01,7.0,17
5378,26,North Eddie,2025-03-06,10.0,27
5379,31,Lake Jeffreyhaven,2024-11-13,3.0,16
5380,42,Port Lisa,2026-03-06,5.0,19
5381,52,Markview,2025-11-29,2.0,14
5382,33,Josephhaven,2025-07-10,4.0,20
5383,35,Port Steven,2025-01-04,3.0,16
5384,34,Lopezhaven,2026-02-08,4.0,25
5385,35,Adamsstad,2025-01-20,7.0,18
5386,45,Thompsonburgh,2025-12-22,4.0,16
5387,27,North Adam,2024-11-11,8.0,21
5388,49,East Sharon,2025-12-18,9.0,21
5389,39,West Patrickshire,2025-03-21,3.0,13
5390,20,North Yolanda,2025-01-19,3.0,25
5391,29,Nashville,2025-01-31,5.0,24
5392,22,New Kristamouth,2025-02-19,2.0,20
5393,41,Christopherville,2026-02-09,6.0,19
5394,25,Port Kristymouth,2025-09-12,7.0,19
5395,50,Powellstad,2024-08-13,7.0,23
5396,36,Cynthiamouth,2026-02-16,4.0,21
5397,57,New Deborahfort,2024-10-24,1.0,21
5398,56,Josehaven,2024-03-16,5.0,25
5399,45,Perezview,2024-11-24,3.0,18
5400,59,North Barbara,2025-07-14,11.0,32
5401,60,Jessicamouth,2025-08-01,5.0,22
5402,54,New Richardton,2025-07-04,9.0,27
5403,26,Weeksmouth,2025-03-04,2.0,18
5404,31,South Amber,2025-09-27,8.0,24
5405,31,Fordton,2024-05-12,6.0,15
5406,50,Alexamouth,2024-07-04,4.0,26
5407,33,Samuelstad,2024-11-24,3.0,17
5408,26,Dixonside,2025-02-20,2.0,17
5409,39,Lewisborough,2025-02-25,4.0,27
5410,19,Duncanside,2024-04-22,4.0,18
5411,23,Austinborough,2025-08-07,9.0,26
5412,27,Markstad,2025-08-19,5.0,17
5413,54,Yolandabury,2025-11-17,6.0,22
5414,35,Lindseystad,2025-09-21,8.0,35
5415,22,Mahoneyburgh,2025-04-18,2.0,17
5416,60,Port Ericachester,2026-02-06,5.0,17
5417,60,Annefurt,2024-09-06,5.0,23
5418,41,Mccarthyfort,2025-05-25,6.0,27
5419,44,Chaneyfurt,2024-05-07,4.0,17
5420,37,North Chadside,2024-04-06,6.0,21
5421,34,Prestonmouth,2024-08-11,3.0,14
5422,30,Josephshire,2024-05-18,5.0,24
5423,26,South Davidburgh,2024-07-23,6.0,25
5424,28,Donaldhaven,2025-03-14,6.0,22
5425,24,Timothyhaven,2025-02-20,4.0,16
5426,56,Justinstad,2025-05-12,4.0,11
5427,21,Josephview,2025-11-29,5.0,18
5428,60,Stephanieborough,2024-08-06,3.0,18
5429,49,Port Jose,2025-01-01,3.0,16
5430,38,North Amy,2025-10-21,3.0,11
5431,50,South Kayla,2025-05-13,6.0,21
5432,19,Meyersland,2025-01-10,4.0,22
5433,41,Jasonton,2025-05-27,5.0,17
5434,21,New Barbarafurt,2024-07-14,1.0,19
5435,30,Duanehaven,2024-12-07,8.0,26
5436,28,East Samanthaview,2025-11-27,11.0,26
5437,22,Garciatown,2025-05-20,4.0,13
5438,50,Lake Joseburgh,2025-03-19,5.0,16
5439,48,North Rhonda,2026-03-05,6.0,21
5440,37,Simpsonmouth,2025-07-10,1.0,14
5441,33,North Thomashaven,2025-05-17,6.0,21
5442,38,Davidstad,2024-05-28,5.0,20
5443,38,Carlmouth,2024-06-02,2.0,17
5444,43,New Michaelville,2024-10-18,5.0,17
5445,52,Tylerton,2025-08-11,6.0,26
5446,36,Port Christianshire,2024-09-03,3.0,10
5447,60,Lake Joshuamouth,2025-07-26,5.0,33
5448,51,Shanemouth,2024-05-05,6.0,23
5449,44,Jensenmouth,2024-04-15,3.0,17
5450,19,Donaldstad,2025-05-24,8.0,21
5451,28,Alexandriashire,2025-09-07,2.0,17
5452,37,Jonesview,2024-09-21,4.0,15
5453,51,Marksville,2024-12-03,4.0,16
5454,38,Port John,2024-08-26,9.0,25
5455,54,New Sandraburgh,2025-12-23,4.0,20
5456,21,Clairechester,2024-05-20,4.0,19
5457,47,East Kim,2024-09-14,3.0,15
5458,45,Lake Carol,2024-08-14,2.0,20
5459,46,Port Danaland,2025-12-07,4.0,23
5460,47,Thomasburgh,2025-01-03,9.0,34
5461,41,Jamesbury,2026-03-07,7.0,20
5462,24,New Seanstad,2024-10-23,5.0,19
5463,24,Lake David,2024-10-01,5.0,17
5464,37,Lake Kevin,2025-04-09,4.0,18
5465,55,North David,2024-03-23,5.0,20
5466,33,Robinsonburgh,2025-09-03,4.0,18
5467,39,Port Carlside,2025-03-07,6.0,11
5468,32,New Amanda,2024-11-14,4.0,20
5469,19,East Sandra,2025-09-01,9.0,32
5470,58,Stokesside,2024-05-29,2.0,10
5471,48,Moralesport,2025-10-06,8.0,24
5472,54,Boltonfort,2024-09-26,2.0,12
5473,43,Jonesstad,2025-10-25,4.0,20
5474,21,Lake Kaylaberg,2025-09-19,7.0,23
5475,60,Dominguezbury,2025-08-18,6.0,21
5476,51,Port Robert,2024-06-24,7.0,29
5477,40,Lake Jodiburgh,2025-01-11,9.0,20
5478,49,Kennedyton,2024-05-30,2.0,16
5479,18,Andrewville,2025-11-17,3.0,18
5480,52,Kimberlyville,2025-01-26,2.0,16
5481,31,Port Donna,2025-01-22,2.0,20
5482,39,Ronnieside,2025-01-21,5.0,13
5483,57,Seanview,2025-05-17,8.0,22
5484,36,Carrilloport,2024-07-05,8.0,23
5485,18,Jenniferborough,2024-12-29,3.0,11
5486,54,Lake Douglas,2025-03-31,4.0,19
5487,26,Lake Jennifer,2025-09-03,3.0,20
5488,37,Alanstad,2025-03-30,7.0,21
5489,32,Colleenborough,2026-01-25,2.0,13
5490,27,Port Tyler,2025-04-28,4.0,22
5491,54,North Michaelhaven,2025-12-30,4.0,16
5492,24,Port Elizabeth,2024-10-19,6.0,27
5493,41,Lake John,2025-04-28,3.0,20
5494,24,New Jacobfort,2025-04-30,6.0,25
5495,58,New Robertborough,2024-10-07,4.0,18
5496,52,Grayhaven,2024-05-23,2.0,25
5497,27,Port Michaelmouth,2026-01-14,6.0,24
5498,33,Coffeystad,2025-08-10,5.0,13
5499,44,Davisside,2025-04-18,4.0,26
5500,30,Lake John,2025-09-29,3.0,15
5501,30,Newtonside,2024-10-10,7.0,26
5502,38,Lamtown,2024-09-01,6.0,25
5503,48,Alisonchester,2025-04-11,5.0,24
5504,22,Lynchton,2024-06-22,5.0,20
5505,38,Mckayshire,2024-04-02,5.0,18
5506,26,East Michaelborough,2025-04-25,2.0,19
5507,31,Port Leviville,2024-03-22,5.0,24
5508,35,East Nathanielshire,2024-05-04,5.0,16
5509,31,Kellyland,2026-01-27,1.0,13
5510,50,North Crystal,2026-02-13,4.0,17
5511,24,East Larry,2024-06-23,6.0,23
5512,29,East Danielle,2024-06-29,8.0,25
5513,32,Houstonchester,2025-06-09,7.0,18
5514,50,Fisherton,2025-08-06,5.0,24
5515,60,West Cheryl,2025-04-25,4.0,16
5516,51,Mayerstad,2025-12-13,3.0,18
5517,19,Stevensburgh,2025-04-27,9.0,27
5518,42,West Eric,2026-02-01,7.0,25
5519,59,Mariamouth,2025-06-09,6.0,30
5520,60,South Traceyborough,2025-10-15,3.0,21
5521,27,South Lisa,2024-04-23,3.0,19
5522,56,Kingbury,2025-09-18,6.0,24
5523,49,Brooksshire,2025-12-13,2.0,25
5524,27,North Scottview,2024-04-23,3.0,14
5525,52,Ronaldshire,2024-11-01,9.0,18
5526,33,Lake Amandachester,2024-06-13,4.0,15
5527,31,North Jennifer,2024-05-20,4.0,18
5528,55,Ibarrafort,2025-10-01,1.0,16
5529,35,South Johnfort,2026-01-13,7.0,22
5530,33,Kevinside,2025-02-17,6.0,19
5531,21,Port Shari,2025-06-27,6.0,17
5532,28,North Crystalfort,2024-10-30,5.0,19
5533,23,North Brittany,2024-10-31,3.0,29
5534,59,Port Damonmouth,2024-08-14,6.0,23
5535,26,New Kimberly,2024-07-12,12.0,22
5536,52,Michaelville,2024-03-29,7.0,20
5537,59,Lake Amanda,2024-12-13,3.0,24
5538,28,Denisefort,2024-10-15,4.0,22
