user_id,age,location,signup_date,total_purchases,total_events,segment
4671,34,New Davidborough,2025-12-05,5.0,22,2
4672,26,Thomastown,2025-06-22,6.0,28,1
4673,21,Emilyborough,2024-04-22,4.0,25,2
4674,34,Garyfurt,2025-05-17,5.0,21,2
4675,23,Greenview,2026-01-22,9.0,32,1
4676,23,Smithmouth,2026-02-16,9.0,22,1
4677,19,Kathleenchester,2025-10-28,5.0,19,3
4678,38,South Michael,2024-11-28,5.0,28,2
4679,44,Davisberg,2024-03-18,3.0,19,0
4680,51,Fernandezborough,2025-04-11,8.0,17,3
4681,51,Gamblefort,2025-08-29,3.0,16,0
4682,54,Lake Miguel,2024-07-27,2.0,20,0
4683,36,Tylerview,2026-01-29,9.0,25,1
4684,29,New Dennisbury,2024-04-16,9.0,27,1
4685,53,Wrightbury,2026-02-12,7.0,16,3
4686,18,Davidsonburgh,2024-06-22,10.0,21,1
4687,28,Gabrielland,2024-04-14,4.0,20,2
4688,22,East Kaitlyn,2026-01-03,5.0,22,2
4689,49,Mcmillanmouth,2025-07-10,8.0,23,1
4690,49,Samuelview,2024-09-18,4.0,20,2
4691,31,West Saraton,2025-08-29,4.0,16,0
4692,56,Lake William,2025-03-18,3.0,18,0
4693,47,Lake Robert,2026-02-20,3.0,16,0
4694,30,Matthewmouth,2024-04-27,8.0,20,3
4695,29,Martinezchester,2025-03-11,7.0,18,3
4696,29,Lake Maryhaven,2025-10-26,8.0,22,1
4697,27,South Kellyview,2025-10-05,3.0,16,0
4698,34,Johnathanville,2024-05-06,2.0,16,0
4699,34,Port Jeffrey,2025-05-14,5.0,16,3
4700,28,Lake Margaret,2025-08-23,4.0,20,2
4701,53,North Angela,2025-09-16,4.0,25,2
4702,52,Mullinstown,2024-10-11,5.0,20,3
4703,43,Judithport,2024-07-31,10.0,24,1
4704,51,Lake Matthewhaven,2025-01-11,3.0,21,2
4705,55,Port Colleen,2024-11-06,3.0,19,0
4706,27,South Bettymouth,2025-06-05,6.0,20,3
4707,41,Chelseaside,2024-10-15,7.0,17,3
4708,38,Rivastown,2025-07-30,6.0,25,2
4709,54,Richardsonstad,2024-12-19,5.0,16,3
4710,31,Port Jaredmouth,2025-09-04,7.0,18,3
4711,26,North Charleston,2026-01-11,6.0,23,2
4712,53,Nelsonton,2025-05-04,6.0,25,2
4713,48,Madisonbury,2026-02-07,9.0,24,1
4714,26,Hahnberg,2024-10-07,3.0,15,0
4715,38,West Michaelberg,2025-05-17,2.0,15,0
4716,45,North Tracy,2024-06-11,5.0,15,3
4717,26,Williamsberg,2025-04-18,1.0,22,2
4718,54,West Holly,2024-07-17,8.0,29,1
4719,60,West Mary,2025-08-09,4.0,30,2
4720,49,Hamiltonmouth,2024-03-27,6.0,18,3
4721,53,Robertview,2025-04-21,4.0,14,0
4722,50,Sharonberg,2025-02-10,6.0,16,3
4723,29,Maryfurt,2025-07-12,4.0,20,2
4724,47,Grantborough,2024-04-01,2.0,19,0
4725,52,Georgemouth,2025-09-30,6.0,19,3
4726,47,Rhondaville,2025-01-08,8.0,29,1
4727,53,West Ashleyhaven,2025-06-04,5.0,31,2
4728,59,New Benjaminbury,2025-10-31,5.0,23,2
4729,18,Loweland,2025-02-25,6.0,22,2
4730,56,Jeffreystad,2025-11-27,2.0,16,0
4731,30,Edwardmouth,2024-12-23,7.0,26,1
4732,47,East Lindsay,2025-09-04,6.0,26,1
4733,51,Jacksonchester,2025-05-19,5.0,14,3
4734,18,Port Joshuachester,2025-07-24,7.0,29,1
4735,44,Garciatown,2024-03-20,5.0,21,2
4736,31,Christineburgh,2024-04-23,4.0,18,3
4737,18,New Angela,2025-11-02,8.0,25,1
4738,51,West Tannerhaven,2025-04-08,6.0,28,1
4739,41,Ryanborough,2024-10-02,4.0,18,3
4740,55,Bonnietown,2024-09-02,7.0,29,1
4741,23,Davidside,2025-06-29,5.0,23,2
4742,48,South Teresa,2024-10-24,2.0,20,0
4743,33,East David,2025-11-18,4.0,25,2
4744,58,Allenmouth,2025-11-07,7.0,22,1
4745,38,Sanchezshire,2024-08-04,3.0,12,0
4746,55,Youngfurt,2025-07-13,9.0,24,1
4747,49,West Douglasmouth,2025-04-23,3.0,15,0
4748,44,North Oliviaborough,2024-05-27,7.0,16,3
4749,22,Richardville,2026-01-10,2.0,20,0
4750,26,West Roberttown,2025-10-07,3.0,14,0
4751,59,West Lisachester,2025-01-22,3.0,18,0
4752,38,Fosterburgh,2025-03-12,3.0,18,0
4753,58,Welchberg,2025-07-11,6.0,22,2
4754,35,South Loriberg,2025-05-04,4.0,21,2
4755,38,South Danielshire,2025-05-24,4.0,19,3
4756,37,Scotttown,2025-11-02,4.0,16,0
4757,57,Rebeccaside,2024-11-22,13.0,27,1
4758,38,West Jessicamouth,2025-02-03,3.0,15,0
4759,26,Colestad,2025-08-22,4.0,16,0
4760,60,Hoffmanland,2024-10-05,0.0,12,0
4761,49,Davidville,2024-06-11,4.0,21,2
4762,40,Tarahaven,2026-01-14,6.0,16,3
4763,39,East Tony,2026-01-28,8.0,24,1
4764,21,Simmonsberg,2025-05-16,2.0,20,0
4765,34,South Matthew,2025-07-16,6.0,19,3
4766,25,Lake Evanview,2025-07-27,1.0,9,0
4767,45,Lake Jeremytown,2024-08-29,6.0,27,1
4768,35,Thomasshire,2025-08-13,5.0,18,3
4769,48,West Mary,2024-08-04,11.0,23,1
4770,47,Jamesfort,2025-07-19,4.0,25,2
4771,26,East Johnview,2025-03-21,7.0,27,1
4772,44,North Antoniostad,2024-08-10,6.0,27,1
4773,44,West Sarah,2025-10-12,3.0,14,0
4774,30,Port Randy,2024-07-30,3.0,21,2
4775,31,Sarahshire,2024-10-13,3.0,20,2
4776,19,Ryanville,2024-11-18,7.0,22,1
4777,47,Turnertown,2025-09-15,2.0,22,2
4778,39,East Susan,2025-09-26,4.0,17,0
4779,52,Joshualand,2024-06-24,5.0,18,3
4780,40,Garretthaven,2025-01-26,6.0,27,1
4781,51,South Billy,2024-08-02,7.0,20,3
4782,19,Larsenville,2025-12-21,5.0,19,3
4783,19,New Juliebury,2025-06-20,6.0,23,2
4784,24,Port Jenniferberg,2026-03-07,9.0,21,1
4785,28,New Marissa,2025-06-07,2.0,14,0
4786,49,Lake Rebeccafurt,2025-12-05,6.0,18,3
4787,37,Weeksmouth,2025-10-08,6.0,16,3
4788,52,South Pamela,2025-09-26,4.0,20,2
4789,27,East Jamesside,2025-04-30,5.0,17,3
4790,33,South Karenbury,2025-05-07,6.0,15,3
4791,20,West Josephborough,2026-01-05,2.0,16,0
4792,53,West Steven,2024-04-18,6.0,16,3
4793,32,West Aliciabury,2024-05-12,4.0,21,2
4794,56,West Kristinaberg,2024-04-04,3.0,15,0
4795,22,Sharonhaven,2024-03-16,3.0,19,0
4796,56,Maciasburgh,2025-06-22,7.0,15,3
4797,55,Erintown,2026-01-03,7.0,25,1
4798,22,New Mark,2025-11-28,7.0,21,3
4799,52,Baileyborough,2025-06-20,8.0,19,3
4800,52,Jonathonberg,2025-10-23,7.0,25,1
4801,50,North Joanneville,2024-08-19,2.0,17,0
4802,59,Lake Troy,2024-03-30,6.0,22,2
4803,59,North Ambermouth,2024-05-18,5.0,22,2
4804,34,Marquezport,2025-03-03,4.0,14,0
4805,53,Annabury,2025-08-27,11.0,20,1
4806,34,New Carolynfort,2024-06-25,2.0,25,2
4807,49,Forbesberg,2026-03-08,9.0,21,1
4808,33,Lake Steventon,2025-03-08,3.0,24,2
4809,30,Blairborough,2025-03-01,5.0,20,3
4810,37,Julieborough,2025-09-22,8.0,21,1
4811,40,Deanport,2025-01-17,7.0,23,1
4812,56,Port Karenfort,2025-10-15,5.0,17,3
4813,25,Michelefort,2025-07-10,6.0,18,3
4814,31,East Courtney,2025-04-13,4.0,22,2
4815,40,West Peter,2024-03-22,3.0,19,0
4816,52,Port Mary,2025-08-31,9.0,24,1
4817,22,Christopherstad,2025-01-19,5.0,21,2
4818,24,Rachaelfurt,2024-08-16,6.0,16,3
4819,44,Kiddchester,2026-01-09,6.0,18,3
4820,20,Port Michealburgh,2025-11-11,9.0,25,1
4821,28,Port Mariafurt,2025-06-25,2.0,11,0
4822,34,West Amanda,2025-07-11,2.0,15,0
4823,49,Paulamouth,2025-07-22,4.0,23,2
4824,27,Huntshire,2025-01-12,7.0,22,1
4825,26,Ashleyhaven,2024-12-28,5.0,21,2
4826,50,Melissaborough,2024-04-16,3.0,18,0
4827,53,Hoganstad,2024-04-13,5.0,21,2
4828,45,Lake Michaelmouth,2024-09-14,6.0,25,2
4829,33,East Paula,2025-04-17,5.0,29,2
4830,34,Robertmouth,2025-07-24,6.0,19,3
4831,59,Clineside,2026-01-17,8.0,26,1
4832,29,Michaelstad,2025-06-13,2.0,20,0
4833,32,Port Deannaburgh,2024-10-11,4.0,15,0
4834,34,Daviston,2025-07-12,6.0,22,2
4835,23,New Robert,2025-03-06,2.0,16,0
4836,27,Hammondtown,2024-10-28,5.0,23,2
4837,41,Moonchester,2024-10-25,9.0,24,1
4838,60,Lisaborough,2025-07-10,2.0,16,0
4839,46,Joycefurt,2025-12-25,5.0,13,0
4840,50,Port Jennifer,2026-02-06,7.0,25,1
4841,28,Chambersport,2025-06-02,4.0,24,2
4842,28,North Bethton,2024-10-22,5.0,24,2
4843,33,Torresside,2025-12-16,4.0,17,0
4844,54,Jonathanland,2025-08-04,4.0,16,0
4845,18,Jamesville,2025-06-07,4.0,16,0
4846,36,Williamsfort,2024-10-16,4.0,16,0
4847,35,Jamesport,2024-08-11,5.0,22,2
4848,19,Kellytown,2024-05-02,5.0,21,2
4849,28,East Jeremystad,2025-03-08,5.0,16,3
4850,35,Julieberg,2024-05-21,5.0,24,2
4851,35,Port Nicholas,2025-09-01,2.0,17,0
4852,57,East Bradleymouth,2024-08-04,5.0,30,2
4853,22,Cardenaschester,2024-09-19,5.0,22,2
4854,41,West Sarah,2025-07-25,2.0,19,0
4855,42,North Lisa,2025-07-25,6.0,15,3
4856,50,Port Kevin,2024-07-14,3.0,11,0
4857,56,New Jeanshire,2024-05-03,6.0,21,3
4858,51,New Kim,2025-07-27,3.0,13,0
4859,44,Jacobfort,2024-12-05,9.0,26,1
4860,30,North Jonathan,2025-08-16,5.0,22,2
4861,59,Rochabury,2025-02-21,7.0,18,3
4862,27,Parkerville,2024-12-17,10.0,27,1
4863,39,East Donald,2024-07-16,3.0,18,0
4864,52,Halefort,2024-10-12,7.0,19,3
4865,49,West Connorville,2025-10-26,4.0,28,2
4866,18,Rebeccamouth,2026-03-08,3.0,15,0
4867,28,South Theresastad,2025-12-19,4.0,17,0
4868,23,Maryview,2024-12-03,6.0,21,3
4869,21,East Stephenville,2024-09-30,3.0,17,0
4870,19,North Adamville,2024-08-05,1.0,16,0
4871,24,North Michelle,2025-07-25,2.0,18,0
4872,59,East Jaredhaven,2025-07-26,8.0,28,1
4873,45,Sarahburgh,2024-08-27,3.0,12,0
4874,49,Randyhaven,2025-11-26,3.0,18,0
4875,31,Wallaceside,2024-10-13,7.0,14,3
4876,30,Lake Tonyafurt,2024-06-12,8.0,24,1
4877,47,Christophershire,2025-10-01,8.0,16,3
4878,49,Kathrynport,2024-11-08,7.0,20,3
4879,57,Jamesburgh,2024-06-02,7.0,31,1
4880,33,Hortonshire,2026-02-11,3.0,17,0
4881,23,Andersonborough,2024-05-03,7.0,28,1
4882,38,Duranland,2024-03-25,3.0,19,0
4883,24,North Austin,2024-11-10,3.0,17,0
4884,33,Padillachester,2024-09-12,3.0,16,0
4885,39,Charleston,2025-05-20,3.0,20,2
4886,55,Lake Zacharyberg,2025-04-02,2.0,12,0
4887,42,New Aaronport,2025-08-11,7.0,22,1
4888,48,Lauraside,2024-05-29,3.0,17,0
4889,60,Michaelville,2025-09-10,3.0,14,0
4890,36,North Robert,2025-06-30,5.0,20,3
4891,53,South Reginald,2025-12-02,7.0,20,3
4892,18,South Patrick,2024-04-05,3.0,14,0
4893,34,South Christopher,2025-11-01,6.0,23,2
4894,38,Lake Paul,2024-03-24,5.0,13,0
4895,43,West Brandymouth,2025-01-06,7.0,22,1
4896,52,Hayesburgh,2025-09-21,4.0,21,2
4897,57,South Mathew,2024-08-21,4.0,21,2
4898,47,New Daniel,2024-05-25,6.0,22,2
4899,48,South Marychester,2025-10-05,4.0,24,2
4900,38,Davisview,2024-11-11,4.0,18,3
4901,30,Rodriguezmouth,2025-07-10,7.0,23,1
4902,44,Port Jon,2025-03-10,4.0,23,2
4903,29,North John,2024-04-22,8.0,24,1
4904,56,North Andrew,2024-05-20,5.0,22,2
4905,51,South Donna,2025-03-05,10.0,21,1
4906,44,East Teresa,2025-12-22,3.0,13,0
4907,24,West Heather,2025-05-12,5.0,19,3
4908,51,Port Christinaton,2025-04-06,6.0,20,3
4909,46,Collinstown,2025-09-27,5.0,23,2
4910,54,Kingview,2024-06-26,9.0,26,1
4911,30,Sarafurt,2024-08-26,3.0,19,0
4912,41,West Darlene,2024-12-21,4.0,19,3
4913,32,Tamaraport,2024-03-15,4.0,20,2
4914,60,West Lawrence,2026-02-09,5.0,22,2
4915,56,New Adamburgh,2024-04-15,8.0,26,1
4916,38,Kingbury,2024-09-21,4.0,20,2
4917,60,West Samuel,2024-08-06,5.0,13,0
4918,32,Antoniochester,2025-09-24,2.0,12,0
4919,32,South Jermaineville,2025-09-14,5.0,27,2
4920,28,Carterborough,2025-09-15,6.0,16,3
4921,23,Port William,2025-12-02,4.0,18,3
4922,44,Frankborough,2025-12-24,6.0,18,3
4923,31,East Brittanyport,2024-11-03,5.0,17,3
4924,59,Laurieland,2025-07-28,2.0,13,0
4925,47,East Michelefurt,2026-01-04,2.0,19,0
4926,56,West Christopher,2024-05-30,5.0,16,3
4927,21,Franciscoville,2024-11-06,1.0,14,0
4928,42,New Ianmouth,2025-04-12,5.0,21,2
4929,27,Mikeside,2025-01-18,5.0,21,2
4930,37,South Darrylfurt,2025-03-15,3.0,18,0
4931,58,West Emily,2025-05-02,3.0,17,0
4932,27,Allisonburgh,2025-08-17,4.0,18,3
4933,24,Diaztown,2025-03-25,3.0,16,0
4934,29,West Kimberly,2024-07-22,3.0,19,0
4935,48,Jonesview,2025-12-12,4.0,26,2
4936,19,New Scott,2025-10-23,5.0,25,2
4937,29,West Traceyburgh,2024-08-13,4.0,23,2
4938,29,East Christineport,2024-11-16,2.0,16,0
4939,26,Lindatown,2024-08-03,8.0,21,1
4940,56,Stevenside,2025-09-24,7.0,30,1
4941,41,Marcoton,2025-10-11,5.0,22,2
4942,34,East Kara,2025-04-02,3.0,12,0
4943,33,Fisherstad,2025-02-18,6.0,20,3
4944,48,Port Victoriastad,2026-02-10,3.0,14,0
4945,28,South Nicole,2025-02-20,1.0,20,0
4946,54,Port Kennethchester,2025-10-24,5.0,19,3
4947,53,South Heidi,2026-01-05,4.0,16,0
4948,20,Jeremyborough,2025-11-07,4.0,20,2
4949,25,North Gabriella,2026-02-19,7.0,18,3
4950,45,Benjaminmouth,2025-12-17,6.0,22,2
4951,27,Rodriguezchester,2025-11-16,6.0,18,3
4952,23,East Katie,2025-01-17,6.0,16,3
4953,53,New Matthew,2025-07-27,5.0,28,2
4954,52,New Brandon,2026-01-04,3.0,17,0
4955,38,West Kiara,2024-04-21,5.0,23,2
4956,27,West Jeremy,2024-10-20,4.0,16,0
4957,19,Justinton,2025-04-18,6.0,24,2
4958,42,Jonestown,2024-04-05,3.0,14,0
4959,27,Charlesstad,2025-09-15,5.0,17,3
4960,33,Davidhaven,2024-05-03,1.0,15,0
4961,58,Lake Michelle,2024-08-22,3.0,12,0
4962,34,Haileymouth,2026-03-02,5.0,25,2
4963,32,Edwardmouth,2025-12-18,5.0,23,2
4964,44,Candacechester,2025-06-08,9.0,25,1
4965,21,Joshuaside,2024-07-29,3.0,23,2
4966,35,North Jeffrey,2024-10-23,6.0,23,2
4967,47,Port Ericberg,2026-01-30,4.0,16,0
4968,19,East Abigail,2024-06-08,2.0,13,0
4969,48,New Cassidyfurt,2024-04-11,4.0,23,2
4970,33,Johnsonside,2025-12-20,8.0,20,3
4971,30,New Roy,2024-12-08,4.0,19,3
4972,48,New Bianca,2024-10-14,3.0,17,0
4973,46,West Williamburgh,2025-08-24,3.0,16,0
4974,46,Port Ashleyside,2025-04-30,3.0,28,2
4975,47,Port Adamland,2025-04-24,3.0,21,2
4976,57,Cameronland,2025-06-14,3.0,21,2
4977,33,West Johnfurt,2025-08-16,3.0,20,2
4978,44,South Ericland,2024-04-09,5.0,26,2
4979,46,Odonnellfurt,2025-03-08,2.0,17,0
4980,44,Meganmouth,2026-01-17,3.0,16,0
4981,44,Mariaview,2024-05-18,5.0,18,3
4982,49,Aaronfurt,2025-10-12,7.0,19,3
4983,31,South Melindatown,2024-10-17,4.0,22,2
4984,45,Jacksonville,2024-04-22,4.0,16,0
4985,36,North Juan,2025-10-04,6.0,18,3
4986,55,Bryceborough,2024-03-11,9.0,25,1
4987,30,Lake Jasontown,2025-02-01,6.0,25,2
4988,49,East Paul,2025-11-19,7.0,26,1
4989,41,North Julie,2025-01-21,7.0,19,3
4990,43,South James,2024-04-09,6.0,18,3
4991,42,Nicholasview,2025-11-25,8.0,29,1
4992,41,New Danielshire,2024-06-27,8.0,26,1
4993,59,Morganshire,2024-10-20,6.0,27,1
4994,23,West Michael,2024-08-31,7.0,19,3
4995,39,Paulmouth,2024-03-11,6.0,16,3
4996,58,Port Timothy,2025-10-11,6.0,22,2
4997,55,Lake David,2024-12-21,4.0,19,3
4998,29,South Carolyn,2024-06-01,5.0,14,3
4999,42,Sotoside,2024-11-27,2.0,25,2
5000,60,Port Ashley,2024-06-04,10.0,18,1
5001,33,Hillbury,2024-10-12,5.0,19,3
5002,41,New James,2024-07-08,2.0,17,0
5003,53,Jonesport,2025-09-18,3.0,18,0
5004,37,Port Jessica,2025-07-14,4.0,18,3
5005,39,Hoganmouth,2024-04-27,7.0,15,3
5006,49,North Joshua,2024-06-13,5.0,15,3
5007,32,North Brandon,2024-12-10,2.0,8,0
5008,29,East Tanyaville,2026-02-01,3.0,19,0
5009,42,West Michellehaven,2025-08-14,5.0,15,3
5010,56,West Rickyfurt,2024-05-09,11.0,31,1
5011,36,Lake William,2024-05-13,4.0,26,2
5012,48,Kevinton,2025-04-24,5.0,24,2
5013,51,Heatherside,2025-01-26,4.0,20,2
5014,42,Richardville,2024-04-18,8.0,21,1
5015,41,Jenningschester,2025-12-18,5.0,23,2
5016,37,Angelaberg,2024-12-09,5.0,20,3
5017,29,Lake Lisatown,2024-04-21,5.0,21,2
5018,47,Port David,2026-02-25,2.0,19,0
5019,57,East Cristianport,2025-06-09,4.0,22,2
5020,30,Kimberlystad,2024-10-11,6.0,27,1
5021,19,New Tina,2024-10-06,5.0,21,2
5022,42,New Nichole,2025-12-20,7.0,26,1
5023,39,Christinehaven,2024-09-20,5.0,21,2
5024,39,East Melissa,2024-12-23,4.0,16,0
5025,46,Anthonyfurt,2024-04-01,3.0,18,0
5026,32,Port Sarah,2025-03-26,4.0,21,2
5027,55,Melissaburgh,2025-08-14,4.0,23,2
5028,43,Wilcoxtown,2025-12-24,4.0,23,2
5029,47,Lake Patrickville,2024-06-12,5.0,22,2
5030,30,New Lori,2024-06-24,5.0,19,3
5031,18,Anthonystad,2025-09-05,5.0,19,3
5032,48,Lake Garymouth,2025-02-03,5.0,15,3
5033,18,Wrightfort,2025-11-07,6.0,24,2
5034,24,East Rebecca,2026-02-17,5.0,26,2
5035,35,Brianshire,2025-06-18,8.0,30,1
5036,27,West Elizabethstad,2024-09-18,6.0,22,2
5037,29,West Ashley,2025-12-21,2.0,17,0
5038,25,Gallegosborough,2025-09-01,6.0,12,3
5039,53,Youngshire,2025-12-16,4.0,16,0
5040,55,Gracefurt,2024-11-01,1.0,22,2
5041,37,Thomasmouth,2025-11-17,6.0,21,3
5042,49,East Austin,2025-08-21,7.0,29,1
5043,24,Kathyshire,2024-10-18,2.0,21,2
5044,27,New Jenniferside,2025-07-13,2.0,14,0
5045,19,Cohenbury,2025-07-27,6.0,27,1
5046,49,Lake Trevorport,2025-07-05,6.0,16,3
5047,24,Nicoleport,2025-10-08,6.0,19,3
5048,18,East Tyler,2025-05-15,5.0,27,2
5049,47,Fitzpatrickside,2024-04-01,4.0,18,3
5050,51,East Ericaborough,2026-01-25,4.0,17,0
5051,29,Amyport,2026-01-11,5.0,24,2
5052,29,Simmonsfurt,2025-08-14,11.0,19,1
5053,48,South Susanshire,2025-12-01,7.0,19,3
5054,45,Stephenmouth,2025-06-17,6.0,24,2
5055,57,Garciabury,2025-01-05,1.0,17,0
5056,42,Port Michaelmouth,2025-03-30,7.0,23,1
5057,56,Frankchester,2026-02-05,3.0,18,0
5058,40,Robertsstad,2024-06-10,4.0,20,2
5059,43,Lambville,2024-03-13,9.0,22,1
5060,25,Espinozastad,2024-10-05,7.0,16,3
5061,41,South Richard,2025-08-13,4.0,18,3
5062,52,Rebeccaberg,2025-01-06,5.0,22,2
5063,48,Wilsonberg,2025-04-19,7.0,20,3
5064,36,West Jasontown,2024-10-11,7.0,25,1
5065,44,North Susanton,2025-07-24,7.0,21,3
5066,40,Anthonyfurt,2025-03-27,1.0,13,0
5067,20,Sherrymouth,2025-11-20,9.0,23,1
5068,27,Johnsonhaven,2024-11-26,8.0,23,1
5069,52,Michelleton,2025-06-16,1.0,20,0
5070,21,Smithview,2025-02-25,2.0,20,0
5071,39,Lake Janetton,2025-11-18,7.0,27,1
5072,60,Bethside,2025-12-29,2.0,16,0
5073,43,Lake Leviside,2025-02-14,2.0,23,2
5074,50,Port Gailside,2026-02-23,5.0,19,3
5075,29,West Sherriside,2025-11-20,5.0,16,3
5076,21,Kevinfurt,2025-09-21,5.0,21,2
5077,30,East Jessica,2024-10-23,5.0,17,3
5078,33,Teresafort,2025-06-23,3.0,18,0
5079,50,West Ryanside,2025-11-06,3.0,22,2
5080,38,Websterville,2025-10-22,5.0,19,3
5081,25,East Matthew,2025-02-11,11.0,29,1
5082,44,Karlburgh,2026-01-16,3.0,16,0
5083,23,Barkerberg,2025-10-20,1.0,19,0
5084,44,West Robert,2024-04-07,4.0,14,0
5085,20,Howardburgh,2025-08-10,4.0,11,0
5086,55,Port Michael,2026-01-13,5.0,19,3
5087,46,Lake Colleenview,2025-08-20,3.0,21,2
5088,34,Russellland,2024-11-02,5.0,20,3
5089,21,Christinamouth,2024-12-22,6.0,17,3
5090,28,Morganmouth,2024-07-18,4.0,19,3
5091,26,Port Edward,2024-11-04,3.0,22,2
5092,36,Heidimouth,2025-04-22,4.0,18,3
5093,59,East Brianna,2025-12-01,2.0,18,0
5094,22,Troyton,2025-10-31,8.0,25,1
5095,25,Nicoletown,2024-04-15,5.0,16,3
5096,32,South Georgeland,2024-09-13,2.0,21,2
5097,35,West Brad,2024-12-21,6.0,12,3
5098,33,Wesleymouth,2026-01-08,6.0,18,3
5099,25,West Amandaland,2025-01-18,5.0,16,3
5100,41,New Karenfurt,2025-05-01,7.0,26,1
5101,35,Tyronetown,2025-07-07,1.0,20,0
5102,22,Smithborough,2026-01-14,5.0,19,3
5103,53,South Daniel,2025-01-14,5.0,20,3
5104,56,East Nicole,2025-09-04,4.0,20,2
5105,57,Gonzalesborough,2025-12-05,2.0,16,0
5106,44,Burtonshire,2025-11-04,3.0,16,0
5107,60,Leeborough,2026-02-04,8.0,22,1
5108,48,Port Lynn,2024-05-18,2.0,25,2
5109,55,Anneville,2025-01-15,4.0,18,3
5110,26,West Kathy,2024-08-05,7.0,21,3
5111,23,Port Nancytown,2025-02-02,4.0,22,2
5112,57,Jerryton,2025-07-02,5.0,25,2
5113,20,South Matthew,2024-05-02,8.0,32,1
5114,43,Stephanieshire,2025-03-11,5.0,22,2
5115,36,Freybury,2026-01-07,7.0,21,3
5116,37,Jeremyport,2025-07-09,4.0,27,2
5117,22,Bakerstad,2025-04-10,11.0,27,1
5118,27,Ramirezside,2026-02-08,5.0,25,2
5119,21,Coreychester,2024-11-24,6.0,21,3
5120,35,Kington,2025-11-17,5.0,23,2
5121,53,West Erikaberg,2024-04-12,3.0,17,0
5122,50,East Kathleenmouth,2025-03-26,3.0,15,0
5123,28,Port David,2024-05-24,3.0,15,0
5124,46,Charlesbury,2025-04-21,7.0,19,3
5125,32,West Collinside,2025-07-20,7.0,17,3
5126,47,Barrville,2025-07-25,5.0,23,2
5127,34,South Michelleshire,2025-12-28,6.0,19,3
5128,51,Tammystad,2024-03-21,3.0,17,0
5129,47,Marieview,2024-07-17,5.0,20,3
5130,27,North Johnathanmouth,2024-07-15,10.0,24,1
5131,51,Christinefurt,2024-10-20,4.0,18,3
5132,36,Amyview,2024-09-13,4.0,18,3
5133,25,Thomashaven,2025-02-14,4.0,14,0
5134,38,Michelleshire,2024-11-23,4.0,18,3
5135,49,Kristyshire,2024-09-27,9.0,26,1
5136,22,Heatherborough,2024-07-27,2.0,13,0
5137,60,Stephanieshire,2025-05-10,7.0,32,1
5138,22,Phillipsfort,2024-09-29,3.0,17,0
5139,55,Danielsmouth,2026-03-09,7.0,28,1
5140,48,East Travisborough,2024-04-01,4.0,26,2
5141,42,Lake Jason,2024-11-10,0.0,15,0
5142,27,Christianfurt,2024-05-07,5.0,22,2
5143,42,West Joefort,2025-07-31,3.0,16,0
5144,28,Michaelfort,2024-11-12,4.0,19,3
5145,54,Adamborough,2025-08-18,5.0,21,2
5146,33,East Saraville,2024-12-29,5.0,18,3
5147,54,Lake Feliciaburgh,2026-01-05,3.0,16,0
5148,31,Whiteview,2024-05-18,6.0,17,3
5149,53,Tonyville,2025-02-19,4.0,23,2
5150,45,Sanchezchester,2024-12-04,5.0,19,3
5151,57,Reynoldston,2026-01-21,2.0,14,0
5152,56,South Travis,2024-10-16,3.0,20,2
5153,49,Lake Lindaborough,2024-09-17,7.0,16,3
5154,59,Lopezshire,2024-12-30,4.0,14,0
5155,48,Fischermouth,2024-09-21,2.0,13,0
5156,21,Farmerhaven,2025-03-21,5.0,12,0
5157,48,North Gregory,2025-10-01,3.0,10,0
5158,30,North William,2024-08-12,2.0,12,0
5159,30,North Julieberg,2025-08-27,2.0,18,0
5160,30,Lake Devin,2025-12-29,9.0,21,1
5161,36,New Andrew,2025-03-03,6.0,23,2
5162,49,Lake Mary,2024-08-27,7.0,20,3
5163,28,West Thomasside,2024-09-15,5.0,18,3
5164,33,West Annettemouth,2025-08-18,4.0,20,2
5165,60,Martinmouth,2025-07-22,4.0,20,2
5166,30,Lake Teresa,2025-04-18,5.0,16,3
5167,25,South Matthewton,2025-10-14,3.0,16,0
5168,51,Velazquezville,2025-05-06,5.0,16,3
5169,19,Lake Julia,2025-03-08,8.0,25,1
5170,44,North Brittanyberg,2025-01-11,5.0,18,3
5171,41,Johnsonhaven,2025-02-14,9.0,22,1
5172,56,East Samantha,2024-07-07,4.0,19,3
5173,60,New Alyssaberg,2024-11-15,6.0,21,3
5174,36,Marissatown,2025-06-21,6.0,25,2
5175,46,Kylefurt,2024-11-10,7.0,20,3
5176,28,North Jason,2025-06-17,4.0,17,0
5177,58,East Douglasmouth,2025-09-30,4.0,20,2
5178,24,New Carolynport,2025-08-05,6.0,14,3
5179,18,Ericburgh,2025-06-17,5.0,17,3
5180,57,Smithshire,2025-02-05,5.0,18,3
5181,31,South Andres,2025-01-29,5.0,26,2
5182,35,South William,2025-05-04,7.0,18,3
5183,23,West Tyler,2025-08-29,9.0,23,1
5184,37,Davischester,2025-02-25,4.0,20,2
5185,51,South Monica,2024-08-03,7.0,22,1
5186,31,South Janet,2025-02-02,4.0,18,3
5187,24,Zacharyside,2025-09-29,3.0,17,0
5188,49,Vegahaven,2025-07-07,4.0,19,3
5189,51,Joyceborough,2026-02-27,3.0,17,0
5190,31,Debrashire,2025-12-10,5.0,15,3
